index;periode;session_start_time;session_end_time;consumption_kw;charging_start_time;charging_end_time;session_duration;charging_duration;max_power_kW
1143;Autres;2023-06-15 12:33:00;2023-06-15 17:49:00;9,636;2023-06-15 12:33:00;2023-06-15 16:07:00;317;215;3,7
1144;Autres;2023-06-15 09:17:00;2023-06-15 17:33:00;12,93;2023-06-15 09:17:00;2023-06-15 16:25:00;496;428;3,6
1145;Autres;2023-06-15 08:13:00;2023-06-15 16:30:00;33,267;2023-06-15 08:13:00;2023-06-15 13:06:00;498;293;7,5
1146;Autres;2023-06-15 09:30:00;2023-06-15 13:51:00;20,76;2023-06-15 09:30:00;2023-06-15 12:39:00;261;190;7
1147;Autres;2023-06-14 10:18:00;2023-06-14 16:41:00;34,901;2023-06-14 10:18:00;2023-06-14 14:58:00;383;281;7,9
1148;Autres;2023-06-14 13:26:00;2023-06-14 16:32:00;20,009;2023-06-14 13:26:00;2023-06-14 16:31:00;186;186;6,7
1149;Autres;2023-06-14 08:44:00;2023-06-14 13:15:00;20,288;2023-06-14 08:44:00;2023-06-14 11:50:00;271;186;6,9
1150;Autres;2023-06-14 08:39:00;2023-06-14 12:37:00;10,102;2023-06-14 08:39:00;2023-06-14 11:50:00;239;192;3,5
1151;Autres;2023-06-14 09:42:00;2023-06-14 11:34:00;6,178;2023-06-14 09:42:00;2023-06-14 11:32:00;112;111;3,4
1152;Autres;2023-06-13 09:17:00;2023-06-13 22:05:00;8,228;2023-06-13 09:17:00;2023-06-13 15:01:00;769;344;3,5
1153;Autres;2023-06-13 10:47:00;2023-06-13 19:41:00;9,46;2023-06-13 10:47:00;2023-06-13 14:13:00;535;206;3,7
1154;Autres;2023-06-13 08:33:00;2023-06-13 12:45:00;4,106;2023-06-13 08:33:00;2023-06-13 11:13:00;252;161;1,6
1155;Autres;2023-06-12 17:36:00;2023-06-13 08:02:00;19,624;2023-06-12 17:36:00;2023-06-12 23:50:00;867;375;3,4
1156;Autres;2023-06-12 11:07:00;2023-06-12 19:37:00;9,281;2023-06-12 11:08:00;2023-06-12 14:29:00;510;202;3,5
1157;Autres;2023-06-12 12:52:00;2023-06-12 18:02:00;5,773;2023-06-12 12:52:00;2023-06-12 17:50:00;311;299;3,5
1158;Autres;2023-06-12 10:23:00;2023-06-12 17:17:00;51,028;2023-06-12 10:23:00;2023-06-12 17:17:00;415;415;7,4
1159;Autres;2023-06-12 12:07:00;2023-06-12 13:09:00;7,093;2023-06-12 12:07:00;2023-06-12 13:09:00;62;62;7
1160;Autres;2023-06-12 11:56:00;2023-06-12 12:44:00;5,298;2023-06-12 11:56:00;2023-06-12 12:44:00;49;49;6,6
1161;Autres;2023-06-12 09:21:00;2023-06-12 12:10:00;9,611;2023-06-12 09:21:00;2023-06-12 12:10:00;169;169;3,5
1162;Autres;2023-06-10 18:42:00;2023-06-11 07:47:00;28,033;2023-06-10 18:42:00;2023-06-11 07:33:00;786;772;7,8
1163;Autres;2023-06-09 12:15:00;2023-06-09 19:36:00;9,44;2023-06-09 12:15:00;2023-06-09 15:42:00;441;208;3,5
1164;Autres;2023-06-09 07:45:00;2023-06-09 19:31:00;36,481;2023-06-09 07:45:00;2023-06-09 12:57:00;706;312;7,4
1165;Autres;2023-06-09 08:54:00;2023-06-09 17:57:00;29,743;2023-06-09 08:54:00;2023-06-09 13:24:00;543;270;7,3
1166;Autres;2023-06-09 08:10:00;2023-06-09 17:49:00;23,765;2023-06-09 08:10:00;2023-06-09 11:44:00;580;215;7,5
1167;Autres;2023-06-09 09:07:00;2023-06-09 16:47:00;13,251;2023-06-09 09:07:00;2023-06-09 16:18:00;460;431;3,6
1168;Autres;2023-06-09 08:45:00;2023-06-09 16:27:00;25,762;2023-06-09 08:45:00;2023-06-09 12:38:00;462;233;7,2
1169;Autres;2023-06-09 15:49:00;2023-06-09 16:19:00;3,188;2023-06-09 15:49:00;2023-06-09 16:19:00;30;30;6,5
1170;Autres;2023-06-09 12:52:00;2023-06-09 13:57:00;7,712;2023-06-09 12:52:00;2023-06-09 13:57:00;66;66;7,1
1171;Autres;2023-06-09 07:32:00;2023-06-09 11:37:00;3,574;2023-06-09 07:32:00;2023-06-09 09:52:00;245;141;1,6
1172;Autres;2023-06-07 18:22:00;2023-06-09 07:34:00;46,297;2023-06-07 18:22:00;2023-06-08 00:26:00;2233;365;7,8
1173;Autres;2023-06-08 10:58:00;2023-06-08 19:29:00;9,214;2023-06-08 10:58:00;2023-06-08 14:17:00;512;199;3,5
1174;Autres;2023-06-08 16:08:00;2023-06-08 18:31:00;8,188;2023-06-08 16:08:00;2023-06-08 18:31:00;144;144;3,6
1175;Autres;2023-06-08 08:53:00;2023-06-08 17:22:00;30,186;2023-06-08 08:53:00;2023-06-08 13:10:00;510;258;7,7
1176;Autres;2023-06-08 10:52:00;2023-06-08 16:21:00;18,406;2023-06-08 10:52:00;2023-06-08 16:21:00;330;330;3,5
1177;Autres;2023-06-06 20:38:00;2023-06-07 18:05:00;38,196;2023-06-06 20:38:00;2023-06-07 02:20:00;1288;342;7,2
1178;Autres;2023-06-07 13:35:00;2023-06-07 17:34:00;17,526;2023-06-07 13:35:00;2023-06-07 16:44:00;240;190;6,8
1179;Autres;2023-06-07 13:47:00;2023-06-07 17:16:00;11,953;2023-06-07 13:47:00;2023-06-07 17:16:00;210;210;3,5
1180;Autres;2023-06-07 08:33:00;2023-06-07 11:06:00;2,872;2023-06-07 08:33:00;2023-06-07 10:28:00;153;116;1,6
1181;Autres;2023-06-06 18:51:00;2023-06-07 08:15:00;17,91;2023-06-06 18:51:00;2023-06-07 00:47:00;805;356;3,5
1182;Autres;2023-06-06 09:10:00;2023-06-06 21:43:00;12,414;2023-06-06 09:10:00;2023-06-06 16:08:00;754;418;3,5
1183;Autres;2023-06-06 09:16:00;2023-06-06 19:33:00;34,467;2023-06-06 09:16:00;2023-06-06 14:23:00;617;307;7,2
1184;Autres;2023-06-06 10:36:00;2023-06-06 18:19:00;9,16;2023-06-06 10:36:00;2023-06-06 13:50:00;463;194;3,5
1185;Autres;2023-06-06 09:17:00;2023-06-06 17:31:00;28,683;2023-06-06 09:17:00;2023-06-06 14:02:00;495;285;6,8
1186;Autres;2023-06-06 07:59:00;2023-06-06 16:41:00;39,306;2023-06-06 07:59:00;2023-06-06 13:46:00;523;348;7,2
1187;Autres;2023-06-06 08:31:00;2023-06-06 11:49:00;2,945;2023-06-06 08:31:00;2023-06-06 10:26:00;199;116;1,6
1188;Autres;2023-06-06 09:02:00;2023-06-06 11:19:00;6,954;2023-06-06 09:02:00;2023-06-06 11:19:00;138;138;3,4
1189;Autres;2023-06-05 11:21:00;2023-06-05 18:32:00;9,475;2023-06-05 11:21:00;2023-06-05 14:44:00;431;203;3,6
1190;Autres;2023-06-05 10:24:00;2023-06-05 17:52:00;45,653;2023-06-05 10:24:00;2023-06-05 16:42:00;448;379;7,4
1191;Autres;2023-06-05 10:37:00;2023-06-05 17:26:00;24,337;2023-06-05 10:37:00;2023-06-05 15:02:00;409;265;6,6
1192;Autres;2023-06-05 08:56:00;2023-06-05 16:41:00;53,454;2023-06-05 08:56:00;2023-06-05 16:26:00;466;451;7,4
1193;Autres;2023-06-05 09:29:00;2023-06-05 15:38:00;13,017;2023-06-05 09:29:00;2023-06-05 13:32:00;370;244;3,5
1194;Autres;2023-06-04 08:05:00;2023-06-04 15:29:00;20,166;2023-06-04 08:05:00;2023-06-04 11:08:00;445;184;7,2
1195;Autres;2023-06-03 17:45:00;2023-06-04 10:50:00;33,42;2023-06-03 17:45:00;2023-06-04 09:01:00;1026;916;7,7
1196;Autres;2023-06-03 18:38:00;2023-06-04 06:56:00;36,656;2023-06-03 18:38:00;2023-06-04 00:04:00;738;326;7,1
1197;Autres;2023-06-02 07:49:00;2023-06-02 19:20:00;30,555;2023-06-02 07:49:00;2023-06-02 12:12:00;692;264;7,3
1198;Autres;2023-06-02 14:32:00;2023-06-02 17:37:00;6,334;2023-06-02 14:33:00;2023-06-02 17:13:00;186;161;2,5
1199;Autres;2023-06-02 12:58:00;2023-06-02 16:30:00;4,346;2023-06-02 12:58:00;2023-06-02 14:29:00;213;92;3,4
1200;Autres;2023-06-02 09:18:00;2023-06-02 15:49:00;20,427;2023-06-02 09:18:00;2023-06-02 15:49:00;391;391;3,5
1201;Autres;2023-06-02 08:31:00;2023-06-02 12:38:00;4,331;2023-06-02 08:31:00;2023-06-02 11:21:00;248;171;1,6
1202;Autres;2023-06-02 09:13:00;2023-06-02 11:46:00;8,727;2023-06-02 09:13:00;2023-06-02 11:46:00;153;153;3,5
1203;Autres;2023-06-01 11:30:00;2023-06-01 18:59:00;9,151;2023-06-01 11:30:00;2023-06-01 14:43:00;449;194;3,5
1204;Autres;2023-06-01 09:56:00;2023-06-01 17:28:00;13,45;2023-06-01 09:56:00;2023-06-01 17:13:00;452;438;3,5
1205;Autres;2023-06-01 12:28:00;2023-06-01 17:03:00;11,758;2023-06-01 12:28:00;2023-06-01 14:46:00;276;139;6,6
1206;Autres;2023-06-01 08:40:00;2023-06-01 13:35:00;24,453;2023-06-01 08:40:00;2023-06-01 12:54:00;296;254;6,8
1207;Autres;2023-06-01 12:08:00;2023-06-01 13:08:00;5,143;2023-06-01 12:08:00;2023-06-01 13:01:00;61;54;6,9
1208;Autres;2023-06-01 10:18:00;2023-06-01 13:06:00;2,971;2023-06-01 10:19:00;2023-06-01 11:34:00;168;76;2,5
1209;Autres;2023-05-31 22:10:00;2023-06-01 08:19:00;11,157;2023-05-31 22:10:00;2023-06-01 01:57:00;609;228;3,5
1210;Autres;2023-05-31 13:02:00;2023-05-31 16:58:00;12,715;2023-05-31 13:02:00;2023-05-31 16:58:00;236;236;3,5
1211;Autres;2023-05-31 14:18:00;2023-05-31 16:25:00;4,061;2023-05-31 14:18:00;2023-05-31 16:01:00;127;103;2,5
1212;Autres;2023-05-31 07:55:00;2023-05-31 15:43:00;28,306;2023-05-31 07:55:00;2023-05-31 14:21:00;468;386;8,7
1213;Autres;2023-05-31 11:29:00;2023-05-31 15:35:00;30,457;2023-05-31 11:29:00;2023-05-31 15:35:00;247;247;7,5
1214;Autres;2023-05-31 11:45:00;2023-05-31 12:54:00;7,425;2023-05-31 11:45:00;2023-05-31 12:54:00;69;69;6,6
1215;Autres;2023-05-31 08:43:00;2023-05-31 11:28:00;18,984;2023-05-31 08:43:00;2023-05-31 11:28:00;166;166;7
1216;Autres;2023-05-30 10:42:00;2023-05-31 08:36:00;17,471;2023-05-30 10:42:00;2023-05-30 16:39:00;1315;358;3,5
1217;Autres;2023-05-30 11:21:00;2023-05-30 19:28:00;4,934;2023-05-30 11:21:00;2023-05-30 13:19:00;487;118;3,8
1218;Autres;2023-05-30 09:31:00;2023-05-30 19:05:00;13,21;2023-05-30 09:31:00;2023-05-30 16:44:00;574;433;3,5
1219;Autres;2023-05-30 08:37:00;2023-05-30 18:50:00;32,63;2023-05-30 08:37:00;2023-05-30 15:35:00;614;419;4,8
1220;Autres;2023-05-30 15:06:00;2023-05-30 18:19:00;6,529;2023-05-30 15:06:00;2023-05-30 17:51:00;193;165;2,5
1221;Autres;2023-05-30 07:10:00;2023-05-30 18:08:00;35,726;2023-05-30 07:10:00;2023-05-30 12:40:00;658;330;7,1
1222;Autres;2023-05-26 07:50:00;2023-05-26 20:00:00;15,396;2023-05-26 07:51:00;2023-05-26 10:08:00;730;138;7,3
1223;Autres;2023-05-26 10:01:00;2023-05-26 19:02:00;42,176;2023-05-26 10:01:00;2023-05-26 16:14:00;542;373;7,5
1224;Autres;2023-05-26 08:54:00;2023-05-26 17:44:00;26,762;2023-05-26 08:54:00;2023-05-26 13:01:00;531;248;7,2
1225;Autres;2023-05-26 10:07:00;2023-05-26 16:59:00;49,376;2023-05-26 10:07:00;2023-05-26 16:59:00;413;413;7,5
1226;Autres;2023-05-25 09:03:00;2023-05-26 16:34:00;56,438;2023-05-25 09:03:00;2023-05-25 17:20:00;1891;497;7,1
1227;Autres;2023-05-26 07:34:00;2023-05-26 16:09:00;38,417;2023-05-26 07:34:00;2023-05-26 13:17:00;516;343;7,2
1228;Autres;2023-05-26 10:06:00;2023-05-26 13:35:00;11,052;2023-05-26 10:06:00;2023-05-26 13:35:00;210;210;3,9
1229;Autres;2023-05-26 12:07:00;2023-05-26 13:08:00;5,73;2023-05-26 12:07:00;2023-05-26 13:06:00;61;59;6,9
1230;Autres;2023-05-26 09:11:00;2023-05-26 12:59:00;4,079;2023-05-26 09:11:00;2023-05-26 10:54:00;229;104;2,5
1231;Autres;2023-05-26 07:37:00;2023-05-26 11:05:00;4,417;2023-05-26 07:37:00;2023-05-26 10:32:00;208;176;1,6
1232;Autres;2023-05-25 10:05:00;2023-05-25 19:44:00;8,825;2023-05-25 10:05:00;2023-05-25 13:10:00;579;185;3,4
1233;Autres;2023-05-25 09:28:00;2023-05-25 18:24:00;13,3;2023-05-25 09:28:00;2023-05-25 16:39:00;537;432;3,6
1234;Autres;2023-05-25 09:56:00;2023-05-25 16:10:00;11,325;2023-05-25 09:56:00;2023-05-25 12:27:00;375;152;6,6
1235;Autres;2023-05-25 12:05:00;2023-05-25 13:10:00;4,628;2023-05-25 12:06:00;2023-05-25 12:55:00;65;50;6,9
1236;Autres;2023-05-24 07:55:00;2023-05-24 19:40:00;32,581;2023-05-24 07:55:00;2023-05-24 12:39:00;706;284;7,3
1237;Autres;2023-05-24 09:24:00;2023-05-24 18:33:00;30,237;2023-05-24 09:24:00;2023-05-24 16:09:00;550;406;7,8
1238;Autres;2023-05-24 14:26:00;2023-05-24 18:17:00;20,574;2023-05-24 14:26:00;2023-05-24 17:32:00;232;187;7,2
1239;Autres;2023-05-24 11:17:00;2023-05-24 18:00:00;5,638;2023-05-24 11:17:00;2023-05-24 13:39:00;404;143;2,4
1240;Autres;2023-05-23 09:17:00;2023-05-23 21:46:00;9,808;2023-05-23 09:17:00;2023-05-23 15:26:00;750;370;3,5
1241;Autres;2023-05-23 10:22:00;2023-05-23 15:26:00;14,687;2023-05-23 10:22:00;2023-05-23 15:26:00;304;304;3,6
1242;Autres;2023-05-22 16:51:00;2023-05-22 20:39:00;27,136;2023-05-22 16:51:00;2023-05-22 20:39:00;229;229;7,2
1243;Autres;2023-05-22 12:10:00;2023-05-22 20:04:00;5,168;2023-05-22 12:10:00;2023-05-22 14:05:00;475;116;3,4
1244;Autres;2023-05-22 13:05:00;2023-05-22 18:55:00;2,815;2023-05-22 13:06:00;2023-05-22 14:17:00;350;72;2,5
1245;Autres;2023-05-22 09:19:00;2023-05-22 17:19:00;13,196;2023-05-22 09:19:00;2023-05-22 16:29:00;480;430;3,6
1246;Autres;2023-05-22 11:05:00;2023-05-22 17:18:00;10,765;2023-05-22 11:05:00;2023-05-22 17:18:00;373;373;1,8
1247;Autres;2023-05-22 09:21:00;2023-05-22 13:40:00;28,358;2023-05-22 09:21:00;2023-05-22 13:40:00;260;260;6,6
1248;Autres;2023-05-22 12:09:00;2023-05-22 13:05:00;6,334;2023-05-22 12:09:00;2023-05-22 13:05:00;56;56;6,9
1249;Autres;2023-05-22 07:33:00;2023-05-22 12:16:00;4,316;2023-05-22 07:33:00;2023-05-22 10:23:00;284;171;1,6
1250;Autres;2023-05-20 16:59:00;2023-05-21 18:16:00;43,999;2023-05-20 16:59:00;2023-05-20 22:52:00;1518;354;7,8
1251;Autres;2023-05-21 07:10:00;2023-05-21 15:15:00;36,644;2023-05-21 07:10:00;2023-05-21 12:47:00;486;338;7,1
1252;Autres;2023-05-19 15:55:00;2023-05-19 20:28:00;14,652;2023-05-19 15:55:00;2023-05-19 20:28:00;274;274;3,5
1253;Autres;2023-05-19 08:49:00;2023-05-19 16:26:00;31,134;2023-05-19 08:49:00;2023-05-19 13:23:00;457;274;7,5
1254;Autres;2023-05-19 08:34:00;2023-05-19 16:11:00;3,743;2023-05-19 08:34:00;2023-05-19 10:59:00;457;146;1,6
1255;Autres;2023-05-18 07:04:00;2023-05-18 13:55:00;45,497;2023-05-18 07:04:00;2023-05-18 13:54:00;411;411;7,1
1256;Autres;2023-05-17 19:47:00;2023-05-18 06:35:00;39,631;2023-05-17 19:47:00;2023-05-18 03:59:00;648;493;7,8
1257;Autres;2023-05-17 08:07:00;2023-05-17 19:25:00;26,086;2023-05-17 08:07:00;2023-05-17 11:57:00;678;231;7,3
1258;Autres;2023-05-17 10:02:00;2023-05-17 17:29:00;31,969;2023-05-17 10:02:00;2023-05-17 14:25:00;447;263;7,6
1259;Autres;2023-05-17 13:18:00;2023-05-17 17:07:00;12,551;2023-05-17 13:18:00;2023-05-17 17:07:00;230;230;3,6
1260;Autres;2023-05-17 09:00:00;2023-05-17 13:05:00;4,764;2023-05-17 09:00:00;2023-05-17 11:01:00;246;121;2,5
1261;Autres;2023-05-17 08:27:00;2023-05-17 11:14:00;2,981;2023-05-17 08:27:00;2023-05-17 10:27:00;167;121;1,6
1262;Autres;2023-05-16 11:25:00;2023-05-16 19:29:00;8,5;2023-05-16 11:26:00;2023-05-16 14:15:00;484;170;3,4
1263;Autres;2023-05-16 08:34:00;2023-05-16 18:00:00;31,896;2023-05-16 08:34:00;2023-05-16 13:10:00;566;276;8,2
1264;Autres;2023-05-16 09:14:00;2023-05-16 17:50:00;12,178;2023-05-16 09:14:00;2023-05-16 16:10:00;516;416;3,6
1265;Autres;2023-05-16 10:38:00;2023-05-16 17:24:00;40,358;2023-05-16 10:38:00;2023-05-16 16:14:00;406;336;7,5
1266;Autres;2023-05-16 09:25:00;2023-05-16 15:49:00;17,448;2023-05-16 09:25:00;2023-05-16 12:11:00;384;166;7,4
1267;Autres;2023-05-16 11:22:00;2023-05-16 13:32:00;3,207;2023-05-16 11:22:00;2023-05-16 12:44:00;130;82;2,4
1268;Autres;2023-05-16 08:24:00;2023-05-16 13:22:00;27,491;2023-05-16 08:24:00;2023-05-16 13:19:00;298;295;6,8
1269;Autres;2023-05-16 08:49:00;2023-05-16 12:04:00;7,282;2023-05-16 08:49:00;2023-05-16 10:54:00;195;125;3,8
1270;Autres;2023-05-15 11:58:00;2023-05-15 19:28:00;8,412;2023-05-15 11:58:00;2023-05-15 14:52:00;450;174;3,4
1271;Autres;2023-05-15 15:07:00;2023-05-15 18:42:00;6,458;2023-05-15 15:07:00;2023-05-15 17:50:00;215;164;2,5
1272;Autres;2023-05-15 13:47:00;2023-05-15 17:39:00;4,176;2023-05-15 13:47:00;2023-05-15 15:16:00;232;89;3,4
1273;Autres;2023-05-15 08:50:00;2023-05-15 17:06:00;48,525;2023-05-15 08:50:00;2023-05-15 15:48:00;497;418;7,3
1274;Autres;2023-05-15 10:06:00;2023-05-15 16:41:00;48,874;2023-05-15 10:06:00;2023-05-15 16:41:00;396;396;7,6
1275;Autres;2023-05-15 09:20:00;2023-05-15 14:11:00;31,916;2023-05-15 09:20:00;2023-05-15 14:11:00;292;292;6,8
1276;Autres;2023-05-15 07:31:00;2023-05-15 13:10:00;4,351;2023-05-15 07:32:00;2023-05-15 10:22:00;339;171;1,6
1277;Autres;2023-05-15 09:26:00;2023-05-15 12:46:00;12,755;2023-05-15 09:26:00;2023-05-15 12:46:00;200;200;4
1278;Autres;2023-05-15 09:18:00;2023-05-15 12:27:00;10,728;2023-05-15 09:18:00;2023-05-15 12:27:00;189;189;3,5
1279;Autres;2023-05-15 08:57:00;2023-05-15 11:33:00;7,871;2023-05-15 08:57:00;2023-05-15 11:33:00;156;156;3,5
1280;Autres;2023-05-13 18:51:00;2023-05-15 07:37:00;40,883;2023-05-13 18:51:00;2023-05-15 05:47:00;2207;2096;7,7
1281;Autres;2023-05-14 15:00:00;2023-05-14 22:35:00;28,566;2023-05-14 15:00:00;2023-05-14 20:06:00;455;306;6,6
1282;Autres;2023-05-12 07:56:00;2023-05-12 20:10:00;23,984;2023-05-12 07:56:00;2023-05-12 11:25:00;734;209;7,3
1283;Autres;2023-05-12 09:01:00;2023-05-12 19:13:00;27,442;2023-05-12 09:01:00;2023-05-12 13:12:00;613;252;7,4
1284;Autres;2023-05-12 14:38:00;2023-05-12 19:08:00;32,015;2023-05-12 14:38:00;2023-05-12 19:08:00;270;270;7,4
1285;Autres;2023-05-12 11:21:00;2023-05-12 19:07:00;8,744;2023-05-12 11:21:00;2023-05-12 14:18:00;466;177;3,4
1286;Autres;2023-05-12 10:09:00;2023-05-12 18:21:00;26,206;2023-05-12 10:09:00;2023-05-12 14:06:00;493;238;7,3
1287;Autres;2023-05-12 08:43:00;2023-05-12 17:00:00;9,01;2023-05-12 08:43:00;2023-05-12 14:43:00;497;361;3,5
1288;Autres;2023-05-12 11:53:00;2023-05-12 14:37:00;5,833;2023-05-12 11:53:00;2023-05-12 14:23:00;165;151;2,4
1289;Autres;2023-05-12 08:44:00;2023-05-12 13:29:00;28,741;2023-05-12 08:44:00;2023-05-12 13:29:00;286;286;6,8
1290;Autres;2023-05-12 12:04:00;2023-05-12 13:14:00;8,05;2023-05-12 12:04:00;2023-05-12 13:14:00;71;71;6,9
1291;Autres;2023-05-11 11:31:00;2023-05-11 19:18:00;8,835;2023-05-11 11:31:00;2023-05-11 14:31:00;468;181;3,4
1292;Autres;2023-05-11 15:19:00;2023-05-11 17:58:00;6,282;2023-05-11 15:19:00;2023-05-11 17:58:00;159;159;2,5
1293;Autres;2023-05-11 09:20:00;2023-05-11 17:49:00;10,385;2023-05-11 09:20:00;2023-05-11 15:39:00;509;380;3,5
1294;Autres;2023-05-11 08:36:00;2023-05-11 14:41:00;34,843;2023-05-11 08:36:00;2023-05-11 14:41:00;366;365;6,7
1295;Autres;2023-05-11 12:06:00;2023-05-11 13:09:00;7,116;2023-05-11 12:06:00;2023-05-11 13:08:00;63;63;6,9
1296;Autres;2023-05-11 08:28:00;2023-05-11 12:52:00;3,431;2023-05-11 08:28:00;2023-05-11 10:43:00;265;136;1,6
1297;Autres;2023-05-10 16:37:00;2023-05-11 07:43:00;43,627;2023-05-10 16:37:00;2023-05-11 06:51:00;906;855;7,7
1298;Autres;2023-05-10 09:29:00;2023-05-10 19:54:00;39,34;2023-05-10 09:29:00;2023-05-10 15:17:00;625;348;7,5
1299;Autres;2023-05-10 13:47:00;2023-05-10 17:30:00;11,934;2023-05-10 13:47:00;2023-05-10 17:30:00;224;224;3,5
1300;Autres;2023-05-10 10:34:00;2023-05-10 16:31:00;20,086;2023-05-10 10:34:00;2023-05-10 16:31:00;358;358;3,6
1301;Autres;2023-05-09 11:15:00;2023-05-09 19:39:00;6,198;2023-05-09 11:16:00;2023-05-09 13:25:00;504;130;3,4
1302;Autres;2023-05-09 09:55:00;2023-05-09 19:08:00;13,369;2023-05-09 09:55:00;2023-05-09 17:12:00;554;438;3,5
1303;Autres;2023-05-09 12:01:00;2023-05-09 17:42:00;8,044;2023-05-09 12:01:00;2023-05-09 15:24:00;342;204;2,5
1304;Autres;2023-05-09 09:46:00;2023-05-09 17:08:00;35,62;2023-05-09 09:46:00;2023-05-09 15:57:00;443;372;6,6
1305;Autres;2023-05-09 09:13:00;2023-05-09 16:10:00;29,568;2023-05-09 09:13:00;2023-05-09 15:34:00;417;381;4,9
1306;Autres;2023-05-09 08:15:00;2023-05-09 14:04:00;39,257;2023-05-09 08:15:00;2023-05-09 13:59:00;349;345;7,5
1307;Autres;2023-05-07 18:17:00;2023-05-08 10:24:00;48,722;2023-05-07 18:17:00;2023-05-08 00:46:00;967;389;7,8
1308;Autres;2023-05-06 18:25:00;2023-05-07 15:55:00;17,539;2023-05-06 18:25:00;2023-05-07;1291;336;3,6
1309;Autres;2023-05-05 08:32:00;2023-05-05 12:47:00;4,135;2023-05-05 08:32:00;2023-05-05 11:17:00;256;166;1,6
1310;Autres;2023-05-03 07:01:00;2023-05-04 17:31:00;39,173;2023-05-03 07:01:00;2023-05-03 12:59:00;2070;359;7,1
1311;Autres;2023-05-04 12:57:00;2023-05-04 16:08:00;10,523;2023-05-04 12:57:00;2023-05-04 16:08:00;191;191;3,6
1312;Autres;2023-05-03 08:00:00;2023-05-03 19:44:00;15,948;2023-05-03 08:00:00;2023-05-03 10:26:00;705;146;7,3
1313;Autres;2023-05-03 08:36:00;2023-05-03 12:15:00;4,742;2023-05-03 08:36:00;2023-05-03 11:46:00;220;191;1,6
1314;Autres;2023-05-02 16:40:00;2023-05-02 22:24:00;35,902;2023-05-02 16:40:00;2023-05-02 22:24:00;344;344;6,6
1315;Autres;2023-05-02 08:47:00;2023-05-02 16:33:00;36,904;2023-05-02 08:47:00;2023-05-02 13:52:00;467;305;7,5
1316;Autres;2023-05-02 12:11:00;2023-05-02 16:24:00;13,594;2023-05-02 12:11:00;2023-05-02 16:24:00;253;253;3,5
1317;Autres;2023-04-30 07:04:00;2023-04-30 18:27:00;40,717;2023-04-30 07:04:00;2023-04-30 13:16:00;683;372;7,1
1318;Autres;2023-04-29 22:23:00;2023-04-30 08:10:00;33,103;2023-04-29 22:23:00;2023-04-30 03:55:00;588;332;6,6
1319;Autres;2023-04-28 08:05:00;2023-04-28 19:25:00;8,177;2023-04-28 08:05:00;2023-04-28 09:25:00;680;81;7,3
1320;Autres;2023-04-28 15:16:00;2023-04-28 18:24:00;13,964;2023-04-28 15:16:00;2023-04-28 17:27:00;188;131;7,1
1321;Autres;2023-04-28 07:34:00;2023-04-28 17:34:00;14,198;2023-04-28 07:34:00;2023-04-28 09:51:00;601;138;7,3
1322;Autres;2023-04-28 09:22:00;2023-04-28 17:14:00;8,101;2023-04-28 09:22:00;2023-04-28 12:47:00;472;205;2,5
1323;Autres;2023-04-28 10:42:00;2023-04-28 15:16:00;33,341;2023-04-28 10:42:00;2023-04-28 15:16:00;274;274;7,6
1324;Autres;2023-04-28 07:30:00;2023-04-28 12:38:00;4,452;2023-04-28 07:30:00;2023-04-28 10:25:00;308;176;1,6
1325;Autres;2023-04-28 09:52:00;2023-04-28 12:19:00;15,947;2023-04-28 09:52:00;2023-04-28 12:19:00;147;147;6,6
1326;Autres;2023-04-27 07:58:00;2023-04-27 19:28:00;34,837;2023-04-27 07:58:00;2023-04-27 13:01:00;691;303;7,3
1327;Autres;2023-04-27 09:24:00;2023-04-27 19:28:00;36,103;2023-04-27 09:24:00;2023-04-27 14:43:00;605;319;9
1328;Autres;2023-04-27 13:45:00;2023-04-27 14:32:00;1,104;2023-04-27 13:45:00;2023-04-27 13:55:00;48;10;7,5
1329;Autres;2023-04-26 15:42:00;2023-04-26 17:46:00;0,752;2023-04-26 15:42:00;2023-04-26 15:53:00;125;11;4,6
1330;Autres;2023-04-26 16:38:00;2023-04-26 17:31:00;2,91;2023-04-26 16:38:00;2023-04-26 17:30:00;53;52;3,4
1331;Autres;2023-04-26 07:41:00;2023-04-26 15:42:00;24,24;2023-04-26 07:41:00;2023-04-26 11:24:00;481;223;7,3
1332;Autres;2023-04-26 10:57:00;2023-04-26 15:42:00;14,127;2023-04-26 10:57:00;2023-04-26 15:38:00;285;282;3,4
1333;Autres;2023-04-26 06:52:00;2023-04-26 15:42:00;30,597;2023-04-26 06:52:00;2023-04-26 11:20:00;530;269;7,1
1334;Autres;2023-04-26 11:43:00;2023-04-26 15:42:00;8,467;2023-04-26 11:43:00;2023-04-26 14:32:00;239;170;3,4
1335;Autres;2023-04-26 08:25:00;2023-04-26 15:41:00;21,869;2023-04-26 08:25:00;2023-04-26 11:53:00;437;209;7,1
1336;Autres;2023-04-25 18:06:00;2023-04-26 09:09:00;27,199;2023-04-25 18:06:00;2023-04-25 22:56:00;903;290;6,6
1337;Autres;2023-04-25 11:31:00;2023-04-25 19:28:00;8,168;2023-04-25 11:31:00;2023-04-25 14:11:00;478;161;3,5
1338;Autres;2023-04-25 11:17:00;2023-04-25 18:45:00;53,642;2023-04-25 11:17:00;2023-04-25 18:45:00;448;448;7,4
